kilometraje;precio;año;modelo_Model 3;modelo_Model S;modelo_Model X;modelo_Model Y;color_azul;color_blanco;color_gris;color_marron;color_negro;color_plata;color_rojo;pais_España;pais_Francia;pais_Portugal
69855;31999;2019;True;False;False;False;False;False;False;False;False;False;True;True;False;False
138000;26990;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
84179;43990;2018;True;False;False;False;False;False;True;False;False;False;False;True;False;False
15000;79900;2022;True;False;False;False;False;False;True;False;False;False;False;True;False;False
114114;39890;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
58431;37490;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
97000;36490;2017;True;False;False;False;False;False;True;False;False;False;False;True;False;False
58000;54900;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
175268;28995;2018;True;False;False;False;False;False;True;False;False;False;False;True;False;False
68000;58498;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
10000;35995;2023;True;False;False;False;False;False;True;False;False;False;False;True;False;False
59000;39900;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
37500;46500;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
68000;29490;2022;True;False;False;False;False;False;True;False;False;False;False;True;False;False
128000;24850;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
5000;50900;2024;True;False;False;False;False;False;True;False;False;False;False;True;False;False
30686;34990;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
88000;24900;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
46500;35500;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
59990;36300;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
155000;23950;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
51600;30950;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
49990;31500;2022;True;False;False;False;False;False;True;False;False;False;False;True;False;False
51426;55900;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
125000;43500;2017;True;False;False;False;False;False;True;False;False;False;False;True;False;False
175000;28000;2015;True;False;False;False;False;False;True;False;False;False;False;True;False;False
44900;31490;2021;True;False;False;False;False;False;True;False;False;False;False;True;False;False
55852;37890;2023;True;False;False;False;False;False;True;False;False;False;False;True;False;False
128084;21500;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
74862;37990;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
118900;25800;2017;True;False;False;False;False;False;True;False;False;False;False;True;False;False
73000;25000;2019;True;False;False;False;False;False;True;False;False;False;False;True;False;False
94000;39900;2018;True;False;False;False;False;False;True;False;False;False;False;True;False;False
38000;26890;2020;True;False;False;False;False;False;True;False;False;False;False;True;False;False
53000;27950;2022;True;False;False;False;False;False;True;False;False;False;False;True;False;False
99000;33990;2017;True;False;False;False;False;False;True;False;False;False;False;True;False;False
39980;78990;2023;True;False;False;False;False;False;True;False;False;False;False;True;False;False
98000;25990;2015;False;True;False;False;False;False;False;True;False;False;False;True;False;False
382100;20999;2017;False;True;False;False;False;False;False;True;False;False;False;True;False;False
60000;26995;2016;False;True;False;False;False;False;False;True;False;False;False;True;False;False
32000;32000;2014;False;True;False;False;False;False;False;True;False;False;False;True;False;False
162000;32990;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
143350;38990;2018;False;True;False;False;False;False;False;False;True;False;False;True;False;False
104900;24900;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
49000;45900;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
30000;44999;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
17000;39990;2023;False;True;False;False;False;False;False;False;True;False;False;True;False;False
55000;36900;2021;False;True;False;False;False;False;False;False;True;False;False;True;False;False
124645;31800;2020;False;True;False;False;False;False;False;False;True;False;False;True;False;False
36413;35250;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
78590;48600;2016;False;True;False;False;False;False;False;False;True;False;False;True;False;False
165000;42900;2018;False;True;False;False;False;False;False;False;True;False;False;True;False;False
20000;49900;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
146765;24995;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
10000;59900;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
39847;44970;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
44974;34500;2021;True;False;False;False;False;False;False;False;True;False;False;True;False;False
40000;33990;2021;True;False;False;False;False;False;False;False;True;False;False;True;False;False
79000;39900;2019;True;False;False;False;False;False;False;False;True;False;False;True;False;False
89500;42890;2019;True;False;False;False;False;False;False;False;True;False;False;True;False;False
55000;36900;2021;True;False;False;False;False;False;False;False;True;False;False;True;False;False
47000;37990;2022;True;False;False;False;False;False;False;False;True;False;False;True;False;False
88000;24900;2019;True;False;False;False;False;False;False;False;True;False;False;True;False;False
66066;56990;2020;True;False;False;False;False;False;False;False;True;False;False;True;False;False
10000;89900;2023;True;False;False;False;False;False;False;False;True;False;False;True;False;False
33340;33950;2021;True;False;False;False;False;False;False;False;True;False;False;True;False;False
59999;50950;2020;True;False;False;False;False;False;False;False;True;False;False;True;False;False
75000;22900;2019;True;False;False;False;False;False;False;False;True;False;False;True;False;False
14000;52900;2024;True;False;False;False;False;False;False;False;True;False;False;True;False;False
65000;39900;2021;True;False;False;False;False;False;False;False;True;False;False;True;False;False
10000;84900;2023;True;False;False;False;False;False;False;False;True;False;False;True;False;False
38000;41900;2022;True;False;False;False;False;False;False;False;True;False;False;True;False;False
129200;44900;2017;False;False;True;False;False;False;False;False;True;False;False;True;False;False
133500;49900;2016;False;False;True;False;False;False;False;False;True;False;False;True;False;False
90900;36900;2017;False;False;True;False;False;False;False;False;True;False;False;True;False;False
7000;47990;2024;False;False;True;False;False;False;False;False;True;False;False;True;False;False
10778;36500;2024;False;False;True;False;False;False;False;False;True;False;False;True;False;False
70604;34500;2018;False;False;True;False;False;False;False;False;True;False;False;True;False;False
42191;34000;2021;False;False;True;False;False;False;False;False;True;False;False;True;False;False
68295;35500;2018;False;False;True;False;False;False;False;False;True;False;False;True;False;False
54500;59900;2019;False;False;True;False;False;False;False;False;True;False;False;True;False;False
72000;28475;2021;False;False;True;False;False;False;False;False;True;False;False;True;False;False
109000;26475;2017;False;False;True;False;False;False;False;False;True;False;False;True;False;False
49000;45900;2019;False;False;True;False;False;False;False;False;True;False;False;True;False;False
68000;29890;2021;False;False;True;False;False;False;False;False;True;False;False;True;False;False
48000;33850;2022;False;False;True;False;False;False;False;False;True;False;False;True;False;False
114000;32500;2018;False;True;False;False;False;False;False;False;True;False;False;True;False;False
68867;32490;2016;False;True;False;False;False;False;False;False;True;False;False;True;False;False
140000;27500;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
37900;40900;2021;True;False;False;False;False;False;False;False;False;True;False;True;False;False
12146;40500;2024;True;False;False;False;False;False;False;False;False;True;False;True;False;False
107000;44900;2018;True;False;False;False;False;False;False;False;False;True;False;True;False;False
0;37990;2023;True;False;False;False;False;False;False;False;False;True;False;True;False;False
123000;29990;2019;True;False;False;False;False;False;False;False;False;False;True;True;False;False
61046;29900;2019;True;False;False;False;False;False;False;False;False;False;True;True;False;False
16500;44900;2024;True;False;False;False;False;False;False;False;False;False;True;True;False;False
93000;54900;2020;True;False;False;False;False;False;False;False;False;False;True;True;False;False
60000;29990;2020;True;False;False;False;False;False;False;False;False;False;True;True;False;False
119990;59999;2017;True;False;False;False;False;False;False;False;False;False;True;True;False;False
57522;34400;2021;True;False;False;False;False;False;False;False;False;False;True;True;False;False
35;49900;2024;True;False;False;False;False;False;False;False;False;False;True;True;False;False
87000;25490;2019;True;False;False;False;False;False;False;False;False;False;True;True;False;False
74910;33990;2021;True;False;False;False;False;False;False;False;False;False;True;True;False;False
35;52900;2024;True;False;False;False;False;False;False;False;False;False;True;True;False;False
96000;33420;2021;True;False;False;False;False;False;False;False;False;False;True;True;False;False
49990;26490;2020;True;False;False;False;False;False;False;False;False;False;True;True;False;False
109000;49900;2018;True;False;False;False;False;False;False;False;False;False;True;True;False;False
125000;27900;2019;True;False;False;False;False;False;False;False;False;False;True;True;False;False
320000;32990;2017;True;False;False;False;False;False;False;False;False;False;True;True;False;False
233000;21990;2014;False;True;False;False;False;False;False;False;False;False;True;True;False;False
39000;38900;2019;False;True;False;False;False;False;False;False;False;False;True;True;False;False
96000;33420;2021;False;True;False;False;False;False;False;False;False;False;True;True;False;False
39398;30990;2022;False;True;False;False;False;False;False;False;False;False;True;True;False;False
49990;26490;2020;False;True;False;False;False;False;False;False;False;False;True;True;False;False
87000;25490;2019;False;True;False;False;False;False;False;False;False;False;True;True;False;False
79681;32500;2021;False;True;False;False;False;False;False;False;False;False;True;True;False;False
23000;34500;2023;True;False;False;False;False;True;False;False;False;False;False;True;False;False
90000;28890;2020;True;False;False;False;False;True;False;False;False;False;False;True;False;False
57525;33998;2022;True;False;False;False;False;True;False;False;False;False;False;True;False;False
138000;26990;2020;True;False;False;False;False;False;False;False;False;False;True;True;False;False
143350;38990;2018;True;False;False;False;False;False;False;False;False;False;True;True;False;False
94000;51990;2020;True;False;False;False;False;False;False;False;False;False;True;True;False;False
114114;39890;2019;False;True;False;False;False;False;True;False;False;False;False;True;False;False
58431;37490;2021;False;True;False;False;False;False;True;False;False;False;False;True;False;False
68000;58498;2019;False;True;False;False;False;False;True;False;False;False;False;True;False;False
10000;35995;2023;False;True;False;False;False;False;True;False;False;False;False;True;False;False
37500;46500;2019;False;True;False;False;False;False;True;False;False;False;False;True;False;False
128000;24850;2020;False;True;False;False;False;False;True;False;False;False;False;True;False;False
88000;24900;2019;False;True;False;False;False;False;True;False;False;False;False;True;False;False
46500;35500;2021;False;True;False;False;False;False;True;False;False;False;False;True;False;False
59990;36300;2021;False;True;False;False;False;False;True;False;False;False;False;True;False;False
155000;23950;2020;False;True;False;False;False;False;True;False;False;False;False;True;False;False
51600;30950;2021;False;True;False;False;False;False;True;False;False;False;False;True;False;False
49990;31500;2022;False;True;False;False;False;False;True;False;False;False;False;True;False;False
51426;55900;2019;False;True;False;False;False;False;True;False;False;False;False;True;False;False
175000;28000;2015;False;True;False;False;False;False;True;False;False;False;False;True;False;False
94000;39900;2018;False;True;False;False;False;False;True;False;False;False;False;True;False;False
38000;26890;2020;False;True;False;False;False;False;True;False;False;False;False;True;False;False
53000;27950;2022;False;True;False;False;False;False;True;False;False;False;False;True;False;False
40000;33990;2021;False;True;False;False;False;False;False;False;True;False;False;True;False;False
47000;37990;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
59999;50950;2020;False;True;False;False;False;False;False;False;True;False;False;True;False;False
75000;22900;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
129200;44900;2017;False;True;False;False;False;False;False;False;True;False;False;True;False;False
133500;49900;2016;False;True;False;False;False;False;False;False;True;False;False;True;False;False
54500;59900;2019;False;True;False;False;False;False;False;False;True;False;False;True;False;False
72000;28475;2021;False;True;False;False;False;False;False;False;True;False;False;True;False;False
109000;26475;2017;False;True;False;False;False;False;False;False;True;False;False;True;False;False
48000;33850;2022;False;True;False;False;False;False;False;False;True;False;False;True;False;False
